word_id	word	postag	lemma	gold_head	gold_label	pred_head	pred_label
12	tAm	acc. sg. f.	tAm	15	karma	14	karma
13	api	conj.	api	15	sambanxah	12	sambanxah
14	nirodDuM	inf.	nirodDuM	15	prayojanam	15	prayojanam
15	vAYCanti	pr. ac. pl. 3	vAYCanti	0	root	0	root

1	ayam	nom. sg. m.	ayam	7	viseranam	13	karwa
2	eva	conj.	eva	1	sambanxah	1	sambanxah
3	te	g. sg. *.	te	7	upapaxasambanxah	5	rartisambanxah
4	mama	g. sg. *.	mama	6	rartisambanxah	5	rartisambanxah
5	prARapriyAya	dat. sg. m.	prARapriyAya	6	viseranam	7	rartisambanxah
6	sahodarAya	dat. sg. m.	sahodarAya	7	viseranam	7	viseranam
7	upadeSaH	nom. sg. m.	upadeSaH	8	karwa	8	karwqsamanaxikaranam
8	asti	pr. ac. sg. 3	asti	9	prawiyogi	9	prawiyogi
9	iti	conj.	iti	10	anuyogi	10	anuyogi
10	SaNKaH	nom. sg. m.	SaNKaH	13	karwa	13	karwa
11	liKitaM	pp. . sg.	liKitaM	12	karma	13	karma
12	samASlizya	conj.	samASlizya	13	purvakalah	13	viseranam
13	avocat	impft. ac. sg. 3	avocat	0	root	0	root
14	iti	conj.	iti	13	sambanxah	13	sambanxah

1	snAnam	acc. sg. n.	snAnam	2	karma	2	karma
2	kftvA	abs.	kftvA	14	purvakalah	14	purvakalah
3	gaNgAtaH	nom. sg. f.	gaNgAtaH	5	upapaxasambanxah	4	viseranam
4	saH	nom. sg. m.	saH	6	karwa	6	karwa
5	bahiH	loc. sg. n.	bahiH	6	axikaranam	6	axikaranam
6	AgataH	nom. sg. m.	AgataH	8	prawiyogi	16	samucciwam
7	eva	prep.	eva	6	sambanxah	6	sambanxah
8	yat	acc. sg. n.	yat	9	anuyogi	6	sambanxah
9	BagavAn	nom. sg. m.	BagavAn	14	karwa	14	karwa
10	gaNgAguruH	nom. sg. m.	gaNgAguruH	11	karwqsamanaxikaranam	11	karwa
11	BUtvA	abs.	BUtvA	14	purvakalah	14	purvakalah
12	tasya	g. sg. n.	tasya	13	rartisambanxah	13	rartisambanxah
13	sammuKe	loc. sg. m.	sammuKe	14	axikaranam	14	axikaranam
14	upasTitaH	pp.	upasTitaH	16	samucciwam	16	samucciwam
15	kaTitavAn	ppa.	kaTitavAn	16	samucciwam	16	samucciwam
16	ca	conj.	ca	0	root	0	root

1	vAraRapatiH	nom. sg. m.	vAraRapatiH	16	karwa	7	karwa
2	muhuH	ind.	muhuH	4	kriyaviseranam	4	viseranam
3	puraH	ind.	puraH	4	axikaranam	4	sambanxah
4	kziptam	pp.	kziptam	5	viseranam	5	viseranam
5	ikzukARqaM	acc. sg. n.	ikzukARqaM	7	karma	7	karma
6	na	ind.	na	7	sambanxah	7	sambanxah
7	jagfhe	pft. md. sg. 3	jagfhe	0	root	12	prawiyogi
8	nikawaupagatAM	acc. sg. f.	nikawaupagatAM	9	viseranam	9	viseranam
9	kareRuM	acc. sg. f.	kareRuM	11	karma	11	karma
10	na	ind.	na	11	sambanxah	11	sambanxah
11	apekzate	pr. [1] md. sg. 3	apekzate	0	root	12	prawiyogi
12	sma	ind.	sma	11	sambanxah	13	anuyogi
13	kintu	ind.	kintu	16	sambanxah	16	sambanxah
14	parimIlitaakzam	nom. sg. n.	parimIlitaakzam	16	kriyaviseranam	16	viseranam
15	icCAvihAravanavAsamahotsavAnAM	g. pl. m.	icCAvihAravanavAsamahotsavAnAM	16	karma	16	karma
16	sasmAra	pft. ac. sg. 1	sasmAra	0	root	0	root

1	yajvanAM	g. pl. m.	yajvanAM	2	rartisambanxah	3	rartisambanxah
2	priyaH	nom. sg. m.	priyaH	8	karwa	3	viseranam
3	praseduzaH	g. sg. m.	praseduzaH	5	rartisambanxah	6	karwa
4	tasya	g. sg. m.	tasya	3	viseranam	5	rartisambanxah
5	apacitiM	acc. sg. f.	apacitiM	6	karma	6	karma
6	viDAya	abs.	viDAya	8	purvakalah	8	purvakalah
7	prakAmam	acc. sg. n.	prakAmam	8	karma	8	karma
8	aprIyata	impft . md. sg. 3	aprIyata	18	samucciwam	18	samucciwam
9	hi	conj.	hi	17	sambanxah	8	sambanxah
10	mahAnuBAvAH	nom. pl. m.	mahAnuBAvAH	16	viseranam	11	rartisambanxah
11	AryAn	acc. pl. m.	AryAn	17	karwa	12	viseranam
12	paricaryayA	inst. sg. f.	paricaryayA	14	karanam	17	karwa
13	muhuH	conj.	muhuH	14	viseranam	14	kriyaviseranam
14	grahItum	inf.	grahItum	17	prayojanam	17	prayojanam
15	nitAntam	conj.	nitAntam	17	viseranam	17	kriyaviseranam
16	arTinaH	nom. pl. m.	arTinaH	17	karwa	17	karwqsamanaxikaranam
17	Bavanti	pr. ac. pl. 3	Bavanti	18	samucciwam	18	samucciwam
18	ca	conj.	ca	0	root	0	root

1	<_UNK>	i. pl. m.	<_UNK>	2	viseranam	2	viseranam
2	<_UNK>	i. pl. m.	<_UNK>	4	karanam	4	karanam
3	cirAya	ind.	cirAya	4	kriyaviseranam	4	viseranam
4	<_UNK>	<_UNK>	<_UNK>	5	viseranam	5	viseranam
5	hariRA	i. sg. m.	hariRA	7	karanam	7	karanam
6	cirAya	ind.	cirAya	7	kriyaviseranam	7	viseranam
7	<_UNK>	<_UNK>	<_UNK>	16	bavalakranasapwami_samanakalah	16	bavalakranasapwami_samanakalah
8	udraSmiratnANkuraDAmni	loc. sg. n.	udraSmiratnANkuraDAmni	9	viseranam	9	viseranam
9	sinDO	loc. sg. m.	sinDO	10	axikaranam	10	axikaranam
10	sTitA	pp.	sTitA	11	viseranam	11	viseranam
11	yA	nom. sg. f.	yA	15	karwa	16	karwa
12	udraSmiratnANkuraDAmni	loc. sg. n.	udraSmiratnANkuraDAmni	13	viseranam	13	viseranam
13	<_UNK>	loc. sg. m.	<_UNK>	14	axikaranam	14	axikaranam
14	<_UNK>	pp.	<_UNK>	15	viseranam	16	prayojanam
15	<_UNK>	acc. sg. f.	<_UNK>	16	karma	16	karma
16	<_UNK>	<_UNK>	<_UNK>	0	root	0	root

1	yadi	conj.	yadi	9	sambanxah	9	sambanxah
2	mama	g. sg. *	mama	3	rartisambanxah	3	rartisambanxah
3	sajAtIyaH	nom. sg. m.	sajAtIyaH	5	viseranam	5	viseranam
4	ayam	nom. sg. m.	ayam	5	viseranam	5	viseranam
5	daRqaH	nom. sg. m.	daRqaH	8	karwa	8	karma
6	viBIzaRaH	nom. sg. m.	viBIzaRaH	8	karwqsamanaxikaranam	8	karwa
7	na	part.	na	8	sambanxah	8	sambanxah
8	aBavizyat	cond. ac. sg. 3	aBavizyat	1	prawiyogi	1	prawiyogi
9	tarhi	adv.	tarhi	14	anuyogi	14	anuyogi
10	kim	ind.	kim	14	sambanxah	14	sambanxah
11	te	g. sg. *	te	12	rartisambanxah	14	karwa
12	kuWAraH	nom. sg. m.	kuWAraH	14	karwa	14	karwa
13	pUrRaH	adv.	pUrRaH	14	kriyaviseranam	14	kriyaviseranam
14	aBavizyat	cond. ac. sg. 3	aBavizyat	0	root	0	root

1	<_UNK>	ind.	<_UNK>	2	karma	2	karma
2	<_UNK>	g. sg. m.	<_UNK>	3	viseranam	3	viseranam
3	gajasya	g. sg. m.	gajasya	4	rartisambanxah	4	rartisambanxah
4	<_UNK>	acc. du. m.	<_UNK>	5	karma	5	karma
5	hitvA	abs.	hitvA	18	purvakalah	18	purvakalah
6	kzaRam	ind.	kzaRam	18	kriyaviseranam	18	kriyaviseranam
7	<_UNK>	loc. sg. n.	<_UNK>	18	axikaranam	18	axikaranam
8	<_UNK>	nom. sg. m.	<_UNK>	9	viseranam	9	viseranam
9	<_UNK>	nom. sg. m.	<_UNK>	18	karwa	18	karwa
10	<_UNK>	loc. pl. m.	<_UNK>	11	viseranam	11	viseranam
11	<_UNK>	loc. pl. m.	<_UNK>	14	axikaranam	14	axikaranam
12	api	ind.	api	11	sambanxah	11	sambanxah
13	pfTak	ind.	pfTak	14	kriyaviseranam	14	kriyaviseranam
14	gataH	pp.	gataH	16	viseranam	16	viseranam
15	<_UNK>	nom. sg. m.	<_UNK>	16	viseranam	16	viseranam
16	<_UNK>	nom. sg. m.	<_UNK>	17	prawiyogi	17	prawiyogi
17	iva	ind.	iva	9	anuyogi	9	anuyogi
18	rarAja	pft. ac. sg. 3	rarAja	0	root	0	root

1	navaambudaSyAmatanuH	nom. sg. m.	navaambudaSyAmatanuH	2	viseranam	2	viseranam
2	saH	nom. sg. m.	saH	7	karwa	14	karwa
3	muneH	g. sg. m.	muneH	4	rartisambanxah	4	rartisambanxah
4	anujYayA	i. sg. f.	anujYayA	7	hewuh	7	karanam
5	kAYcane	loc. sg. n.	kAYcane	7	axikaranam	7	axikaranam
6	yatra	ind.	yatra	5	viseranam	7	axikaranam
7	nyavikzata	<_UNK>	nyavikzata	0	root	8	viseranam
8	tat	nom. sg. n.	tat	9	viseranam	9	viseranam
9	AsanaM	nom. sg. n.	AsanaM	14	karwa	14	karma
10	tadA	ind.	tadA	14	axikaranam	14	axikaranam
11	jambUjanitaSriyaH	g. sg. f.	jambUjanitaSriyaH	12	viseranam	12	viseranam
12	sumeruSrfNgasya	g. sg. n.	sumeruSrfNgasya	13	rartisambanxah	13	rartisambanxah
13	SriyaM	acc. sg. f.	SriyaM	14	karma	14	karma
14	jigAya	pft. ac. sg. 3	jigAya	0	root	0	root

1	iha	ind.	iha	18	axikaranam	18	axikaranam
2	antarlInamahAnIladalAsu	loc. pl. f.	antarlInamahAnIladalAsu	2	viseranam	3	viseranam
3	vApIzu	loc. pl. f.	vApIzu	9	axikaranam	18	axikaranam
4	aBrEH	i. pl. n.	aBrEH	9	karanam	5	karanam
5	muktaM	pp.	muktaM	7	viseranam	7	viseranam
6	muktAgOram	nom. sg. n.	muktAgOram	9	karwa	7	karma
7	kzIram	nom. sg. n.	kzIram	8	prawiyogi	8	prawiyogi
8	iva	ind.	iva	6	anuyogi	9	anuyogi
9	sTitam	pp.	sTitam	10	viseranam	18	bavalakranasapwami_samanakalah
10	amBaH	nom. sg. n.	amBaH	18	karwa	11	viseranam
11	SastrISyAmEH	i. pl. m.	SastrISyAmEH	12	viseranam	18	karwa
12	aMSuBiH	i. pl. m.	aMSuBiH	14	karwa	14	karanam
13	ASu	ind.	ASu	14	kriyaviseranam	18	viseranam
14	drutaM	pp.	drutaM	0	root	18	prayojanam
15	nIlIsalilasya	g. sg. n.	nIlIsalilasya	16	rartisambanxah	17	rartisambanxah
16	acCAM	acc. sg. f.	acCAM	17	viseranam	17	viseranam
17	CAyAm	acc. sg. f.	CAyAm	18	karma	18	karma
18	fcCati	pr. [6] ac. sg. 3	fcCati	0	root	0	root

1	DftanavaAtapam	nom. sg. n.	DftanavaAtapam	3	viseranam	3	viseranam
2	amBasi	loc. sg. n.	amBasi	8	axikaranam	3	viseranam
3	kamalaM	nom. sg. n.	kamalaM	8	karwa	8	karwa
4	yataH	conj.	yataH	8	apaxanam	8	sambanxah
5	madapAwalAM	acc. sg. f.	madapAwalAM	7	viseranam	6	viseranam
6	cakoradfSAM	g. pl. f.	cakoradfSAM	7	rartisambanxah	7	viseranam
7	muKasarojarucam	acc. sg. f.	muKasarojarucam	8	karma	8	karma
8	anucakAra	pft. ac. sg. 3	anucakAra	14	samucciwam	14	samucciwam
9	ataH	conj.	ataH	13	apaxanam	13	sambanxah
10	kam	acc. sg. m.	kam	13	karma	11	viseranam
11	utsukatAM	acc. sg. f.	utsukatAM	13	karmasamanaxikaranam	13	karma
12	na	conj.	na	13	sambanxah	13	sambanxah
13	alamBayat	impft . ac. .	alamBayat	14	samucciwam	14	samucciwam
14	ca	conj.	ca	0	root	0	root

1	patnI	nom. sg. f.	patnI	3	karwa	3	karwa
2	uttaram	acc. sg. m.	uttaram	3	karma	3	karma
3	dattavatI	ppa.	dattavatI	0	root	0	root

1	senApatO	loc. sg. m.	senApatO	2	karwa	2	karwa
2	nirgate	acc. du. f.	nirgate	8	purvakalah	8	purvakalah
3	AhataH	pp. . sg.	AhataH	4	viseranam	4	viseranam
4	sEnikaH	nom. sg. m.	sEnikaH	8	karwa	8	karwa
5	anyaM	acc. sg. m.	anyaM	6	viseranam	8	karma
6	sEnikaM	acc. sg. m.	sEnikaM	8	karma	8	karma
7	kiM	conj.	kiM	8	karma	8	sambanxah
8	pfzwavAn	pp. . sg.	pfzwavAn	0	root	0	root

1	saH	nom. sg. m.	saH	3	viseranam	5	karwa
2	ca	conj.	ca	0	root	5	sambanxah
3	kabanDaH	nom. sg. m.	kabanDaH	5	karwa	4	viseranam
4	svaH	nom. sg. m.	svaH	5	karma	5	karma
5	gataH	pp.	gataH	2	samucciwam	0	root

1	AsIt	aor. [5] ac. sg. 3	AsIt	0	root	0	root
2	sA	nom. sg. f.	sA	1	karwa	4	karwa
3	saMskftajYA	nom. pl. m.	saMskftajYA	1	karwqsamanaxikaranam	4	viseranam
4	viduzI	nom. sg. f.	viduzI	1	karwqsamanaxikaranam	1	karwa

1	ekA	nom. sg. f.	ekA	2	viseranam	2	viseranam
2	taruRI	nom. sg. f.	taruRI	5	samucciwam	6	karwa
3	dvitIyA	nom. sg. f.	dvitIyA	4	viseranam	5	samucciwam
4	vfdDA	nom. sg. f.	vfdDA	5	samucciwam	5	samucciwam
5	ca	conj.	ca	6	karwa	6	karwqsamanaxikaranam
6	AsIt	aor. [5] ac. sg. 3	AsIt	0	root	0	root

1	mantram	acc. sg. m.	mantram	3	karma	3	karma
2	aham	nom. sg. *	aham	3	karwa	3	karwa
3	paWAmi	pr. [1] ac. sg. 1	paWAmi	0	root	0	root

1	DUrtena	inst. sg. m.	DUrtena	2	prawiyogi	2	prawiyogi
2	saha	conj.	saha	3	anuyogi	3	anuyogi
3	DUrtatA	nom. sg. f.	DUrtatA	5	samucciwam	4	karwa
4	kAryA	pfp. . sg.	kAryA	5	samucciwam	5	samucciwam
5	ca	conj.	ca	0	root	0	root

1	rAmaH	nom. sg. m.	rAmaH	5	karwa	6	karwa
2	sItayA	inst. sg. f.	sItayA	3	prawiyogi	3	prawiyogi
3	saha	conj.	saha	1	anuyogi	1	anuyogi
4	godAvaryAH	g. sg. f.	godAvaryAH	5	rartisambanxah	5	rartisambanxah
5	tIre	loc. sg. m.	tIre	6	axikaranam	6	axikaranam
6	aramata	impft . md. sg. 3	aramata	0	root	0	root

1	aham	nom. sg. *	aham	6	karwa	6	karwa
2	svIyAm	acc. sg. f.	svIyAm	3	rartisambanxah	3	viseranam
3	AvaSyakatAm	acc. sg. f.	AvaSyakatAm	6	karma	6	karma
4	tasya	g. sg. m.	tasya	5	rartisambanxah	5	rartisambanxah
5	sammuKe	loc. sg. m.	sammuKe	6	axikaranam	6	axikaranam
6	upasTApitavAn	ca. ppa.	upasTApitavAn	0	root	0	root

1	aneke	nom. pl. m.	aneke	2	viseranam	2	viseranam
2	janAH	nom. pl. m.	janAH	4	karwa	5	karwa
3	tataH	abl. pl. n.	tataH	4	apaxanam	4	apaxanam
4	lABAnvitAH	nom. pl. m.	lABAnvitAH	5	karwqsamanaxikaranam	5	karwqsamanaxikaranam
5	aBavan	impft. [1] ac. pl. 3	aBavan	0	root	0	root

1	vilambAt	abl. sg. n.	vilambAt	2	apaxanam	2	axikaranam
2	jAyate	pr. [4] md. sg. 3	jAyate	0	root	0	root
3	hAniH	nom. sg. f.	hAniH	2	karwa	2	karwa

1	anDasya	g. sg. m.	anDasya	2	rartisambanxah	2	rartisambanxah
2	yazwim	acc. sg. f.	yazwim	3	karma	3	karma
3	gfhItvA	conj.	gfhItvA	8	purvakalah	7	purvakalah
4	calate	dat. sg. m.	calate	5	viseranam	5	karwa
5	anDAya	dat. sg. m.	anDAya	7	waxarwyam	8	purvakalah
6	kim	acc. sg. n.	kim	7	karma	7	karma
7	melitum	conj.	melitum	8	prayojanam	8	prayojanam
8	Sakyate	dat. sg. m.	Sakyate	0	root	0	root

1	vfdDaH	nom. sg. m.	vfdDaH	6	karwa	6	karwa
2	api	conj.	api	1	sambanxah	1	sambanxah
3	svarUpam	acc. sg. m.	svarUpam	4	karma	4	karma
4	DftvA	abs.	DftvA	6	purvakalah	6	purvakalah
5	punaH	adv.	punaH	6	kriyaviseranam	6	kriyaviseranam
6	upadizwavAn	pp.	upadizwavAn	0	root	0	root

1	ataH	i. sg. n.	ataH	5	hewuh	5	hewuh
2	aham	nom. sg. *	aham	5	karwa	5	karwa
3	api	conj.	api	2	sambanxah	2	sambanxah
4	AtmAnam	acc. sg. *	AtmAnam	5	karma	5	karma
5	daRqitavAn	ppa.	daRqitavAn	0	root	0	root

1	sarvaH	nom. sg. m.	sarvaH	3	viseranam	2	viseranam
2	anurUpacezwaH	nom. sg. m.	anurUpacezwaH	4	karwa	4	karwa
3	priyaH	nom. sg. m.	priyaH	4	karwqsamanaxikaranam	4	karwa
4	Bavati	pr. ac. sg. 3	Bavati	0	root	0	root
5	Kalu	conj.	Kalu	4	sambanxah	4	sambanxah

1	avantyAm	loc. sg. f.	avantyAm	3	axikaranam	3	axikaranam
2	SUdrakaH	nom. sg. m.	SUdrakaH	3	karwa	3	karwa
3	vasati	pr. [1] ac. sg. 3	vasati	0	root	0	root

1	<_UNK>	abl. sg. n.	<_UNK>	2	hewuh	2	hewuh
2	<_UNK>	nom. pl. f.	<_UNK>	7	viseranam	7	viseranam
3	tAH	nom. pl. f.	tAH	7	viseranam	7	viseranam
4	sapadi	ind.	sapadi	6	kriyaviseranam	6	viseranam
5	<_UNK>	acc. sg. m.	<_UNK>	6	karma	6	karma
6	<_UNK>	<_UNK>	<_UNK>	12	bavalakranasapwami_samanakalah	12	bavalakranasapwami_samanakalah
7	taruRyaH	nom. pl. f.	taruRyaH	12	karwa	12	karwa
8	<_UNK>	i. pl. m.	<_UNK>	9	upapaxasambanxah	9	upapaxasambanxah
9	saha	ind.	saha	12	sambanxah	12	sambanxah
10	<_UNK>	acc. sg. f.	<_UNK>	12	viseranam	12	viseranam
11	<_UNK>	acc. sg. f.	<_UNK>	12	karma	12	karma
12	<_UNK>	impft. [4] ac. pl. 3	<_UNK>	0	root	0	root

1	iti	ind.	iti	11	sambanxah	11	sambanxah
2	nitAntam	pp.	nitAntam	11	kriyaviseranam	11	kriyaviseranam
3	<_UNK>	nom. sg. f.	<_UNK>	4	viseranam	4	viseranam
4	<_UNK>	nom. sg. f.	<_UNK>	11	karwa	11	karwa
5	<_UNK>	g. sg. n.	<_UNK>	6	rartisambanxah	6	rartisambanxah
6	<_UNK>	abl. sg. m.	<_UNK>	8	hewuh	8	hewuh
7	kila	ind.	kila	6	sambanxah	6	sambanxah
8	priyam	acc. sg. m.	priyam	11	karma	11	karma
9	kaTam	ind.	kaTam	11	kriyaviseranam	11	kriyaviseranam
10	api	ind.	api	9	sambanxah	9	sambanxah
11	<_UNK>	pft. ac. sg. 3	<_UNK>	0	root	0	root

1	yadi	conj.	yadi	7	sambanxah	7	sambanxah
2	tvam	nom. sg. *	tvam	6	karwa	6	karwa
3	cOryakaraRam	acc. sg. m.	cOryakaraRam	6	karma	6	karma
4	na	part.	na	6	sambanxah	6	sambanxah
5	eva	prep.	eva	4	sambanxah	4	sambanxah
6	tyajasi	pr. [1] ac. sg. 2	tyajasi	1	prawiyogi	1	prawiyogi
7	tarhi	adv.	tarhi	9	anuyogi	9	anuyogi
8	mA	part.	mA	9	sambanxah	9	sambanxah
9	tyaja	imp. [1] ac. sg. 2	tyaja	0	root	0	root

1	ante	loc. sg. m.	ante	5	axikaranam	6	axikaranam
2	janAnAm	g. pl. m.	janAnAm	4	sambanxah	3	rartisambanxah
3	tatra	loc. sg. n.	tatra	5	axikaranam	6	axikaranam
4	DyAnam	acc. sg. n.	DyAnam	5	karma	6	karma
5	Akfzwam	acc. sg. n.	Akfzwam	6	karma	6	karmasamanaxikaranam
6	kartum	inf.	kartum	13	prayojanam	13	prayojanam
7	svahastena	i. sg. m.	svahastena	13	karanam	9	viseranam
8	eva	prep.	eva	7	sambanxah	7	sambanxah
9	sA	nom. sg. f.	sA	13	karwa	13	karwa
10	svakIye	loc. sg. m.	svakIye	11	viseranam	11	viseranam
11	AvAse	loc. sg. m.	AvAse	13	axikaranam	13	axikaranam
12	agnim	acc. sg. m.	agnim	13	karma	13	karma
13	yojitavatI	ca. ppa.	yojitavatI	0	root	0	root

1	rAmasya	g. sg. m.	rAmasya	2	rartisambanxah	2	rartisambanxah
2	BAryA	nom. sg. f.	BAryA	3	viseranam	11	karwa
3	sItA	nom. sg. f.	sItA	7	samucciwam	11	karwa
4	tasya	g. sg. m.	tasya	5	rartisambanxah	5	rartisambanxah
5	anujaH	nom. sg. m.	anujaH	6	viseranam	7	samucciwam
6	lakzmaRaH	nom. sg. m.	lakzmaRaH	7	samucciwam	7	samucciwam
7	ca	conj.	ca	11	karwa	11	karwa
8	rAmeRa	i. sg. m.	rAmeRa	9	upapaxasambanxah	9	upapaxasambanxah
9	saha	prep.	saha	7	sambanxah	7	sambanxah
10	vanam	acc. sg. n.	vanam	11	karma	11	karma
11	gacCataH	pr. [1] ac. du. 3	gacCataH	0	root	0	root

1	iha	conj.	iha	2	viseranam	10	axikaranam
2	sAnuzu	loc. pl. m.	sAnuzu	10	axikaranam	10	axikaranam
3	sannizaRRAH	nom. pl. m.	sannizaRRAH	4	viseranam	4	viseranam
4	janAH	nom. pl. m.	janAH	10	karwa	10	karwa
5	SAntamalasAndratarAMSujAlaM	acc. sg. m.	SAntamalasAndratarAMSujAlaM	9	viseranam	6	karma
6	sampUrRalabDalalanAlapanaupamAnam	acc. sg. m.	sampUrRalabDalalanAlapanaupamAnam	9	viseranam	8	viseranam
7	utsaNgasaNgihariRasya	g. sg. m.	utsaNgasaNgihariRasya	8	viseranam	8	viseranam
8	mfgANkamUrteH	g. sg. m.	mfgANkamUrteH	9	rartisambanxah	9	rartisambanxah
9	pAScAtyaBAgaM	acc. sg. m.	pAScAtyaBAgaM	10	karma	10	karma
10	paSyanti	pr. ac. pl. 3	paSyanti	0	root	0	root

1	lalitagatezu	loc. pl. m.	lalitagatezu	4	axikaranam	3	axikaranam
2	naKaruciracitendracApaleKaM	acc. sg. n.	naKaruciracitendracApaleKaM	4	karma	3	axikaranam
3	gataagataM	pp. . sg.	gataagataM	2	viseranam	11	bavalakranasapwami_samanakalah
4	daDAnAH	nom. sg. n.	daDAnAH	6	viseranam	6	viseranam
5	taruRyAH	g. sg. f.	taruRyAH	6	rartisambanxah	6	rartisambanxah
6	BujalatikAH	nom. pl. f.	BujalatikAH	11	karwa	8	viseranam
7	muKaritavalayaM	nom. sg. n.	muKaritavalayaM	11	viseranam	8	viseranam
8	pfTO	loc. sg. m.	pfTO	9	viseranam	9	viseranam
9	nitambe	loc. sg. m.	nitambe	11	axikaranam	11	viseranam
10	muhuH	conj.	muhuH	11	sambanxah	11	viseranam
11	asKalat	impft . ac. sg. 3	asKalat	0	root	0	root

1	<_UNK>	nom. sg. m.	<_UNK>	11	karwa	11	karwa
2	<_UNK>	i. pl. f.	<_UNK>	3	viseranam	3	viseranam
3	<_UNK>	pp.	<_UNK>	11	karanam	11	karanam
4	<_UNK>	acc. sg. n.	<_UNK>	6	viseranam	6	viseranam
5	nadInAM	g. pl. f.	nadInAM	6	rartisambanxah	6	rartisambanxah
6	<_UNK>	acc. sg. n.	<_UNK>	11	karma	11	karma
7	<_UNK>	i. pl. m.	<_UNK>	9	viseranam	9	viseranam
8	<_UNK>	i. pl. m.	<_UNK>	9	viseranam	9	viseranam
9	<_UNK>	i. pl. m.	<_UNK>	10	upapaxasambanxah	10	upapaxasambanxah
10	<_UNK>	ind.	<_UNK>	11	sambanxah	11	sambanxah
11	<_UNK>	<_UNK>	<_UNK>	0	root	0	root

1	tasya	g. sg. n.	tasya	2	rartisambanxah	2	rartisambanxah
2	tAdfSIm	acc. sg. f.	tAdfSIm	4	viseranam	4	viseranam
3	gurO	loc. sg. m.	gurO	5	axikaranam	4	viseranam
4	SradDAm	acc. sg. f.	SradDAm	5	karma	5	karma
5	anuBUya	abs.	anuBUya	11	purvakalah	11	purvakalah
6	tam	acc. sg. m.	tam	7	viseranam	10	viseranam
7	gurudroRAcAryam	acc. sg. m.	gurudroRAcAryam	8	karma	10	viseranam
8	upagamya	abs.	upagamya	11	purvakalah	10	purvakalah
9	sarvam	acc. sg. m.	sarvam	10	viseranam	10	viseranam
10	vfttAntam	acc. sg. m.	vfttAntam	11	karma	11	karma
11	nyavedayan	ca. impft. ac. pl. 3	nyavedayan	0	root	0	root

1	varAkI	nom. sg. f.	varAkI	3	viseranam	8	karwa
2	tasya	g. sg. m.	tasya	3	rartisambanxah	3	rartisambanxah
3	patnI	nom. sg. f.	patnI	8	karwa	8	karwa
4	tu	conj.	tu	3	sambanxah	3	sambanxah
5	sadA	loc. sg. n.	sadA	8	axikaranam	8	axikaranam
6	eva	prep.	eva	5	sambanxah	5	sambanxah
7	tataH	abl. sg. m.	tataH	8	upapaxasambanxah	8	apaxanam
8	vepate	pr. [1] md. sg. 3	vepate	0	root	0	root
9	sma	part.	sma	8	sambanxah	8	sambanxah

1	iti	ind.	iti	2	prawiyogi	2	prawiyogi
2	<_UNK>	pp.	<_UNK>	3	anuyogi	3	anuyogi
3	anyA	nom. sg. f.	anyA	12	karwa	12	karwa
4	ruzA	i. sg. f.	ruzA	12	karanam	12	karanam
5	kAntaM	acc. sg. m.	kAntaM	12	karma	12	karma
6	<_UNK>	i. sg. n.	<_UNK>	10	samucciwam	10	samucciwam
7	<_UNK>	i. sg. n.	<_UNK>	10	samucciwam	10	samucciwam
8	<_UNK>	i. sg. n.	<_UNK>	9	viseranam	10	samucciwam
9	<_UNK>	i. sg. n.	<_UNK>	10	samucciwam	10	samucciwam
10	ca	ind.	ca	11	upapaxasambanxah	11	upapaxasambanxah
11	samaM	ind.	samaM	12	sambanxah	12	sambanxah
12	<_UNK>	pft. ac. sg. 3	<_UNK>	0	root	0	root

1	kzitiBftAM	g. pl. m.	kzitiBftAM	2	rartisambanxah	2	viseranam
2	nivAsAH	nom. pl. m.	nivAsAH	11	karwa	3	rartisambanxah
3	CAyAviDAyiBiH	i. pl. m.	CAyAviDAyiBiH	8	viseranam	11	karwa
4	anujJitaBUtiSoBEH	i. pl. m.	anujJitaBUtiSoBEH	8	viseranam	7	viseranam
5	ucCrAyiBiH	i. pl. m.	ucCrAyiBiH	8	viseranam	7	viseranam
6	bahalapAwalaDAturAgEH	i. pl. m.	bahalapAwalaDAturAgEH	8	viseranam	7	viseranam
7	udAratArAvalIviracanEH	i. pl. m.	udAratArAvalIviracanEH	8	viseranam	11	karanam
8	dviradEH	i. pl. m.	dviradEH	11	karanam	11	karwa
9	dUzyEH	i. pl. m.	dUzyEH	10	prawiyogi	10	prawiyogi
10	iva	ind.	iva	8	anuyogi	8	anuyogi
11	vyarucan	<_UNK>	vyarucan	0	root	0	root

1	yadi	conj.	yadi	4	sambanxah	4	sambanxah
2	saH	nom. sg. m.	saH	3	karwa	3	karwa
3	kaTayizyati	fut. ac. sg. 3	kaTayizyati	1	prawiyogi	1	prawiyogi
4	tarhi	adv.	tarhi	10	anuyogi	10	anuyogi
5	tam	acc. sg. m.	tam	7	karma	9	karma
6	grAmataH	tasil	grAmataH	7	apaxanam	9	purvakalah
7	utTApya	ca. abs.	utTApya	10	purvakalah	10	purvakalah
8	vane	loc. sg. n.	vane	9	axikaranam	9	axikaranam
9	AnIya	abs.	AnIya	10	purvakalah	10	purvakalah
10	KAdizyati	fut. ac. sg. 3	KAdizyati	0	root	0	root

1	Bavantam	acc. sg. m.	Bavantam	2	karma	2	karma
2	parIkzitum	inf.	parIkzitum	9	prayojanam	9	prayojanam
